x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,yaw,pitch,roll,img
216.03656,216.2298,218.88194,220.46649,220.09647,217.41223,213.17451,209.7489,221.13654,248.31049,277.49,299.92917,317.54865,326.8444,333.24695,338.35394,341.01126,188.75438,188.93617,193.45284,199.24461,205.65164,236.81398,245.98758,257.90845,272.15332,286.59167,217.16422,211.96259,206.02113,203.53912,210.21451,211.26617,215.64963,222.88245,230.98389,195.84888,197.22466,204.65799,212.94919,205.14148,198.3055,245.53365,252.48236,260.9502,270.47427,260.7188,250.91211,208.35204,207.3877,212.33868,217.01663,222.01498,238.08339,254.511,237.36108,225.57083,217.21994,211.32439,209.57745,210.22594,213.8609,219.52242,228.00804,252.71777,228.8007,221.01163,215.62553,242.78568,264.62256,285.2789,302.3238,319.6938,332.37158,340.55475,344.7783,347.85992,344.18866,339.3567,331.1004,317.27728,299.07413,282.06445,261.63422,239.63997,214.23737,207.08873,204.49706,205.8658,209.9104,204.89151,202.4986,201.81685,204.66176,211.91397,227.76022,239.2588,249.99251,259.68695,271.60956,272.3452,273.46747,272.03412,270.7323,229.95494,225.98486,225.29973,228.8185,231.16403,232.81776,228.27318,222.87674,223.60257,227.55605,230.03716,229.94188,299.28436,291.33218,288.2115,290.13904,288.13354,291.61896,300.4809,304.48773,306.1615,306.76907,306.89764,304.29712,298.04855,295.54108,296.40585,295.96008,299.50525,298.99838,299.4947,299.1322,37.657948,1.8679223,-0.11298707,image02782
125.59924,130.82516,139.1998,147.17302,158.25858,175.16019,193.79465,216.12314,249.43442,281.00677,300.06656,313.4182,325.222,330.86612,332.2995,334.43036,333.89276,144.39554,155.68839,170.4314,185.0011,198.473,249.96481,262.66785,276.9299,292.82465,306.33582,226.38985,227.65338,229.10143,230.65361,215.05595,222.30235,232.78403,242.82764,250.3118,165.41733,174.15457,187.46162,200.33235,189.60858,175.78308,253.12682,265.4302,279.0277,289.09467,279.39148,265.03952,208.37183,214.75223,226.23877,234.61269,242.79468,258.0135,270.17758,263.46094,255.35434,243.6029,231.39151,221.36285,212.16855,227.00215,236.27869,246.09673,267.77597,252.45699,242.54488,232.505,205.84088,234.28473,259.7588,283.50668,310.80133,335.68018,354.42896,371.5128,378.0937,363.4846,341.98132,319.9747,293.23538,265.48126,241.39354,215.11076,186.5037,199.8772,195.38504,195.1892,197.4062,200.82625,196.05434,192.6875,190.13077,188.42221,188.42068,224.3913,245.30449,266.26605,281.64233,286.30917,288.02954,288.71094,286.1635,283.30115,219.74292,215.15416,213.70004,219.41191,224.33514,224.76157,215.89261,208.71336,207.7955,209.23442,216.50201,218.34132,319.70932,310.604,302.83252,303.63992,300.93793,305.77295,312.8987,328.22144,337.4024,340.43463,340.103,332.64978,319.15762,313.1184,311.60358,310.5879,312.8567,325.93787,328.42773,327.75836,0.94433963,-16.270758,-6.0691,image02759
151.20985,143.60313,141.14365,140.16672,140.30215,144.77313,151.09944,162.08392,189.13388,222.10109,247.8155,269.1622,291.0139,308.66257,323.38507,340.87784,355.2673,173.77052,184.94968,198.26358,211.44623,222.8351,277.79776,292.26276,307.71863,322.72394,333.1458,240.28415,230.92418,221.15802,214.67752,197.76044,203.03299,211.305,222.34183,231.30136,182.66965,192.62813,205.62126,214.9198,201.859,188.40387,271.5847,287.03714,300.3098,307.5861,296.19073,281.68185,168.85396,179.9849,195.11037,202.15717,210.77696,227.13826,242.10713,223.68907,209.77945,197.4397,186.45895,178.49466,172.65,190.9677,201.02461,211.62347,239.06903,211.6056,200.50784,191.4321,163.60464,194.23715,224.4875,250.85007,280.2915,309.6881,335.0443,359.16885,377.79443,380.65384,370.92804,356.53113,336.83932,314.65936,294.28027,269.6159,241.48119,164.74805,167.44626,173.05542,179.33435,186.18301,206.91383,207.59073,209.14629,213.18004,221.156,224.07535,246.04025,269.01773,285.41132,283.71765,289.5708,295.90533,297.03937,295.97263,191.06882,190.54657,195.15031,207.22928,207.48325,202.0774,227.01166,222.73354,228.99783,237.40288,239.49564,235.5325,303.71463,309.25854,314.9686,319.49127,320.81497,326.56296,330.4861,337.72357,341.07358,338.3995,333.02228,322.33472,305.24292,319.34174,323.32294,326.72708,329.4102,330.1513,328.03296,322.64,7.9527864,-15.392257,19.285128,image02765
252.24355,250.14578,249.75575,247.25378,240.7403,230.71046,219.56335,210.72458,216.8374,237.9432,265.06705,290.98395,313.10886,326.37946,333.1027,337.72736,341.32175,206.46492,200.36365,199.93503,201.94102,205.4568,228.31348,236.00943,246.41872,259.84103,275.8881,213.46327,204.79865,195.95534,193.29285,205.63675,204.73317,206.75616,212.99106,220.06737,208.84068,205.32431,210.73874,217.90634,211.17941,207.50513,240.67676,243.39583,248.4267,260.1372,250.50664,242.99968,207.88782,203.56816,204.47177,207.55145,211.80624,224.9224,240.03717,223.63268,213.9867,207.96213,204.09602,204.19409,209.01828,207.56137,210.54028,216.99321,238.77148,215.37746,209.73428,206.5625,213.15411,234.58122,254.57365,272.92175,293.54694,312.27142,325.65796,338.01984,348.37457,349.33777,345.14807,338.19586,324.64386,306.86276,289.90686,271.46817,250.57173,202.79898,200.89899,201.58876,204.22824,208.23491,217.42886,217.76443,219.8587,224.56255,231.12158,233.45175,247.54063,261.117,271.87997,274.0537,277.10855,280.52386,280.771,280.65527,220.78487,218.93358,221.08632,227.66689,228.45491,226.36565,236.828,234.08919,236.6877,242.61354,244.57954,241.73244,290.47037,289.1542,289.98096,293.03583,293.2259,298.5362,304.89783,307.94336,308.93716,307.2633,304.65692,299.44165,290.47748,295.02484,297.46637,299.29712,303.94052,301.1913,299.7411,297.24924,55.628918,-9.392426,5.894836,image02768
111.56124,114.38156,117.815956,123.82168,137.3641,159.28688,185.97598,212.17197,230.89359,234.72351,224.61778,211.51027,201.04172,194.52731,192.30605,191.90111,190.405,181.08559,196.4462,209.96577,220.47546,227.92242,247.95071,250.3851,250.75867,248.57036,241.81004,240.85526,248.66365,257.5765,259.91516,234.05756,240.95078,246.62988,247.93544,246.43881,195.85474,207.21877,212.21716,214.29224,212.45172,205.09924,234.35901,241.40115,245.60187,241.32898,243.422,240.66293,220.12433,234.90744,245.52611,249.16046,251.22792,250.90114,244.08255,248.80869,249.21219,246.16614,241.34052,233.77881,222.4848,240.46982,245.88179,247.62524,243.74106,247.91312,245.49368,241.3331,246.65303,268.07275,287.23233,303.7756,320.20532,332.66122,338.84122,341.3192,338.38028,326.10193,313.09528,299.72467,281.23633,261.23438,242.3538,221.6156,199.57382,226.48944,218.36224,214.44016,213.52666,214.0228,202.1412,196.39381,191.42398,188.79071,190.97668,229.6495,242.73819,255.26923,265.71808,275.81552,275.73328,274.95184,270.8749,267.5071,239.58144,234.61496,231.71506,233.50374,238.81674,242.12442,221.97247,216.38933,213.5143,212.46964,218.8933,221.92702,304.07053,296.03906,288.93823,288.3609,285.0226,285.1314,286.9383,295.1383,301.1018,304.41986,306.54517,305.78226,302.62994,296.02963,293.66443,291.31366,287.20453,293.49677,296.1692,298.08276,-61.0213,-17.42932,-1.6117654,image02803
215.13348,218.41005,224.55003,230.08304,235.29062,238.47037,236.18323,237.4567,253.23895,284.35852,317.7609,351.13293,376.682,390.3079,394.87363,397.2273,397.04358,166.05739,163.79248,167.33182,174.37027,183.25735,228.93233,243.6476,262.9453,285.97522,308.98773,207.02783,201.16205,194.32564,193.21236,203.55457,204.78381,211.17346,222.07733,233.43867,179.48404,179.14153,190.55222,203.30637,192.5611,183.28137,249.37915,258.43854,271.47418,287.7784,273.37665,258.06882,206.78233,204.08014,209.15205,215.1087,221.1233,242.68486,267.77023,249.31848,235.96423,224.86267,215.66283,211.55154,209.76883,215.25055,220.96074,232.38004,264.8062,232.66165,223.40036,217.52167,147.254,178.79907,207.71204,235.10092,267.573,300.39255,328.81573,357.71368,376.8128,375.25104,356.09766,333.87573,306.08398,275.96014,250.12885,222.33379,191.37753,155.97403,153.50311,161.25897,171.7969,182.09381,188.99405,186.75659,184.25449,184.09692,190.95908,219.85255,243.38315,266.76053,283.58627,281.08167,286.22742,290.91248,291.51923,289.86417,191.3866,192.87778,194.87012,201.92325,204.92534,202.59854,213.6221,210.30219,214.0654,217.10822,223.54904,220.77922,304.3601,307.66577,311.59735,316.2539,315.2539,320.78156,326.10666,337.21613,343.3048,342.62524,337.87616,324.66064,304.55066,317.08582,321.46204,322.63638,324.75278,330.0233,329.13306,322.84424,39.316513,-31.341497,-9.549064,image02788
79.22397,96.374466,115.59088,132.1683,152.78555,179.88101,207.99213,240.62752,274.64346,293.9073,298.62622,297.57956,291.62613,280.7681,271.4925,262.10492,249.17198,119.45917,134.11507,148.07169,160.2048,171.36473,215.02539,223.41727,232.70782,243.67873,248.96136,206.682,219.02081,231.41113,238.79814,214.99442,225.48111,236.61484,243.20671,246.99423,144.41003,153.62868,163.35736,174.40396,167.83264,156.18436,220.44998,228.68877,239.37933,245.26224,242.60507,232.53658,201.25879,213.9308,232.5632,242.23518,249.84068,262.47632,269.06512,267.65625,263.69003,254.58224,242.91135,227.23691,205.5209,230.28185,242.57288,252.95348,266.46838,257.57755,248.34073,236.70923,285.90012,308.30188,326.58304,342.95975,359.3677,367.3913,368.00903,363.58127,348.96185,323.88824,303.4757,283.28735,259.7142,236.15945,214.64975,189.14276,163.77646,262.8456,253.9541,241.9548,232.53452,225.91277,192.9414,183.93561,175.4531,169.13214,165.19287,228.57037,242.80928,257.18204,269.16797,286.13174,283.76096,279.64838,270.2224,261.63,262.96887,255.11029,247.8606,245.02206,253.68654,261.0777,211.86267,197.74768,190.7847,189.58688,198.15923,207.1423,330.15213,316.06256,299.62228,294.19543,285.58063,272.93246,269.1778,290.74326,305.53143,316.23212,324.51843,329.2061,327.06143,308.37213,299.30322,288.5327,270.3841,298.16647,308.64542,316.5056,-21.678925,-7.7153835,-31.793161,image02795
118.0947,138.57396,162.38008,182.9942,206.12549,229.8177,249.69069,272.98938,302.99115,325.19626,334.1279,338.38824,338.63733,331.52014,323.32806,310.97296,294.05615,120.34256,127.010864,138.36139,151.11232,164.03676,208.3503,217.17686,227.54407,239.54355,253.23622,202.21713,211.95633,222.67973,231.71475,222.7503,230.52731,240.53894,247.72798,252.77977,146.86896,152.09633,161.77068,175.96202,168.69453,157.57172,223.37006,227.77074,239.96729,251.0196,245.0144,234.36684,232.72964,232.47844,243.05399,252.6951,260.25986,279.93927,295.3354,291.10147,284.82587,273.1272,260.5517,248.46205,235.31963,245.93445,256.10495,267.9062,292.8949,275.73846,264.93567,253.53102,310.10455,334.47388,355.56885,371.4619,384.2561,389.54355,389.2397,384.69363,370.25684,346.6057,326.7872,308.90366,286.12436,261.83008,239.085,211.92569,185.49005,250.96014,235.26828,224.2645,216.1705,211.667,174.73615,165.42886,156.79822,151.60596,154.31702,216.5922,229.11557,242.6095,254.93387,280.71667,277.0298,273.04968,265.25763,259.17395,256.87195,244.76338,237.38841,237.34488,245.6134,254.56575,203.88354,187.60434,180.60565,182.29443,189.0401,198.31076,333.1994,312.88812,295.6618,291.58466,284.1859,281.9724,291.89093,307.6811,318.63474,327.86444,334.82803,335.70236,329.9859,306.75235,298.90903,293.11682,292.90704,310.19424,317.82758,323.572,-1.8245007,7.048896,-35.719612,image02764
122.46226,125.44476,131.10748,137.35835,146.897,161.91058,178.77939,198.96793,227.9453,254.30057,268.20563,277.78223,287.00208,293.99612,298.93555,304.166,306.89905,153.13731,164.5014,178.72337,192.8693,205.07361,256.77118,268.25952,280.313,291.7809,298.97137,232.40814,233.76376,235.6402,236.06372,216.57733,224.12646,233.27203,241.26779,246.95383,171.04083,180.58041,192.17674,202.73239,193.16699,180.45995,254.05312,266.565,278.22174,284.47504,277.6348,265.25778,195.0595,208.78467,225.58455,233.50775,241.17184,254.21672,262.07275,253.55914,244.37909,233.1056,221.36308,209.78296,198.52695,222.47905,232.85765,242.3615,260.12543,242.81595,233.01518,222.40717,234.66223,260.1927,283.52396,304.1732,326.40045,344.5969,356.24847,367.07678,373.43814,367.57657,357.54428,345.99002,327.9956,306.42206,285.50525,261.87994,236.01305,205.14667,196.59839,195.03952,197.70477,201.42188,202.76868,198.47917,195.43759,196.76234,205.27322,225.81958,240.97202,256.61526,269.8601,279.04675,281.17285,283.39996,280.99164,278.94232,225.87589,221.79887,221.25714,226.9079,229.17564,229.72583,227.39081,221.21913,221.93433,227.59802,231.79362,230.39134,309.3478,302.64105,299.50574,301.1523,299.53598,303.25604,311.25662,323.77054,330.75156,331.91022,329.97824,322.64746,309.3456,307.35358,307.51965,307.71976,310.7614,318.13773,318.96063,317.34692,-8.041063,-0.9234322,0.73184836,image02798
162.23465,161.31633,162.54611,164.48462,169.47275,177.16643,185.96597,197.69908,221.4622,250.3438,274.27484,295.08713,313.5573,326.6141,333.02075,338.99222,342.9611,165.38345,172.09839,183.14244,194.20941,204.5617,249.60661,261.82642,275.66077,291.76068,305.90387,225.32523,221.8413,217.88768,215.68326,204.48416,209.89995,218.54855,228.19383,236.32689,178.77432,184.42151,195.43073,206.22125,195.80888,184.94122,254.47661,263.90363,275.07343,286.39832,275.5363,263.28784,186.06195,194.25159,208.0507,215.9268,224.12013,241.01463,255.3345,240.54613,227.80309,215.4437,203.65373,194.67969,188.541,205.19995,216.07965,227.33899,253.31927,227.7755,215.86174,205.03807,221.87453,246.86797,269.1291,290.17694,312.8915,332.26007,344.55707,354.81174,361.37436,359.54477,352.6167,342.93146,325.6717,304.92926,284.4025,262.68097,237.74222,202.31287,197.35603,195.51071,195.95206,198.46855,203.04408,202.70291,204.12396,208.5524,214.8989,221.36465,236.2944,250.9337,263.577,272.5896,274.60272,277.39966,277.3026,276.90714,219.42105,214.866,214.85654,220.84555,223.28912,223.73445,225.9444,221.88576,223.7179,229.29109,231.99776,229.72923,298.1369,293.12213,290.965,293.81708,293.0036,298.81342,309.10757,317.3977,322.33017,322.18146,319.08508,311.19748,297.71765,298.58734,300.0422,301.30945,308.12692,312.07883,312.0133,308.7868,13.444651,-1.0607631,4.5275445,image02797
77.09693,103.17099,128.01387,153.30632,185.41333,222.11116,255.22124,287.42267,315.49332,326.60574,319.59808,305.96838,287.7196,267.7163,250.15305,231.25632,208.5224,110.03673,120.05804,134.55017,148.42831,161.19408,193.39041,197.16437,201.43243,206.48012,212.14488,202.75955,222.13065,242.45204,255.44684,238.58086,247.46774,256.3465,259.549,259.7504,142.77478,150.58177,160.02924,172.61699,168.50787,157.25237,204.38727,207.68095,216.49036,221.92131,223.31375,215.6716,249.57532,257.90393,267.25507,273.76328,276.84518,285.91425,291.46332,295.45166,294.87354,288.93817,280.80142,268.3542,251.73703,269.5066,276.29007,281.21774,290.09103,283.87955,278.8389,271.8534,337.8286,357.24252,373.13437,385.60864,395.606,396.23322,389.44302,377.73224,356.28964,329.98346,311.79376,295.21304,272.26697,247.80345,226.429,203.43248,180.12991,279.2978,260.8873,246.30907,235.30225,227.24722,185.96307,174.21619,163.85706,156.13629,157.0697,227.03998,238.07654,249.25601,260.2978,289.40402,283.9934,277.6902,269.06158,263.46527,280.26257,265.57614,254.93578,252.20354,262.76,274.77417,212.4365,196.6674,186.0669,185.72018,195.0275,205.4885,333.9151,315.4046,299.02902,293.83496,286.53436,281.64255,282.68292,293.8589,304.3534,313.4309,321.6506,327.4101,330.66138,309.1873,301.13806,294.38895,283.6574,297.0963,304.80063,311.97748,-25.106024,10.686651,-50.150963,image02763
239.2075,252.32697,270.08112,283.31583,290.56586,288.9919,279.40936,276.8405,300.5667,338.54706,381.2903,421.9237,451.04932,460.59985,460.08774,455.6106,448.24094,138.98285,127.480194,127.33658,134.0852,144.76334,198.61118,213.50827,235.82492,265.6012,301.2941,181.79776,175.4561,168.7271,172.89067,200.97447,201.41255,208.82248,220.96352,235.00763,157.16444,150.06409,163.2179,182.85751,169.73456,159.83032,239.1304,243.05592,255.99838,281.08258,264.04993,247.02452,219.2886,207.67615,209.58884,217.67522,225.78632,254.53085,290.80685,265.77588,250.16125,237.36473,226.58557,220.66241,221.01405,221.63437,228.78668,242.38269,286.96814,243.83522,232.56004,223.90137,153.547,199.20564,239.88559,277.37463,321.72156,365.0874,400.4574,431.36984,445.1359,429.22586,397.82706,362.5907,319.09137,274.9149,236.8691,195.69994,149.69965,158.56488,153.89441,155.61084,161.39056,168.57007,167.34808,158.87369,152.17438,149.90927,154.73178,214.24716,249.49841,285.50964,310.54083,311.2992,316.83057,320.75592,315.72092,309.45825,195.4007,193.13702,192.27777,199.58965,206.6613,206.2973,198.21313,189.77951,190.51495,192.87451,203.57007,204.62233,354.64102,352.6819,349.14606,351.89105,348.43353,350.4825,351.89838,371.60245,383.49258,386.47195,384.3575,373.65118,354.29428,359.47058,360.53598,358.58447,351.71216,364.3699,366.71613,364.89203,46.007423,-35.550888,-28.200178,image02769
116.94837,120.265045,128.13303,134.75838,143.72795,156.8699,172.6658,196.7915,227.42325,256.58328,276.81903,288.04044,298.2259,306.22412,311.55984,317.4516,320.23083,142.66452,153.30334,167.78314,182.85931,196.2492,255.50807,268.47113,282.40228,296.0872,305.65286,228.83095,230.12448,231.28279,231.30663,211.384,219.19595,228.92603,238.32553,244.85031,161.89845,171.36478,185.34932,197.64105,186.46063,172.32831,254.02477,266.14783,280.10324,289.94788,280.2087,266.1627,193.83727,204.33055,219.99785,228.47205,236.8551,251.02469,258.6681,250.03592,240.18953,227.55885,215.26915,204.95255,197.26898,216.78014,227.30035,237.61926,256.549,238.29744,227.38019,216.71501,221.57744,249.4276,274.82834,296.67932,319.76575,340.4773,355.60016,368.23965,375.79596,367.58398,355.4648,339.7437,318.43973,295.20673,273.05652,247.63449,219.60164,194.30612,184.63293,182.91489,187.0098,191.6831,195.15036,187.12164,181.3847,181.52856,191.47043,222.89526,241.93373,260.23016,275.1062,282.63147,284.7527,286.69287,284.85962,282.92395,218.27504,211.3959,211.16516,220.27512,223.99341,223.34036,220.13991,211.73965,211.56865,218.19276,223.2588,223.55777,317.29205,310.16467,303.77032,305.0887,303.58368,309.0318,316.8663,330.13284,337.3815,339.22327,337.50458,330.81775,317.48126,313.28613,312.26044,312.72028,316.91043,326.9431,328.28854,326.5734,-4.166533,-8.186052,0.02471745,image02789
117.13117,122.2017,129.93568,137.14493,146.76633,161.44725,178.15224,198.7064,230.37788,262.40405,283.94012,301.20993,315.78378,324.1426,328.73395,333.90103,336.2565,135.20387,145.4327,160.19894,175.63266,189.66281,251.17868,265.31387,281.0163,297.4464,309.52466,222.11238,223.00174,223.29605,223.24583,203.86082,211.83044,223.45517,235.13712,243.49493,155.5692,164.53561,179.46844,193.6795,181.24866,165.95546,251.04633,264.61792,280.13498,291.0796,280.34717,264.25726,185.49835,196.90433,212.61761,222.01022,231.71773,249.6951,264.20905,251.56512,238.7632,223.71007,209.29149,197.67137,189.17856,210.11284,221.89526,234.08994,261.6164,236.57468,223.20987,210.36893,211.1233,240.61945,266.98993,291.27008,317.51147,340.70404,356.79645,372.68292,379.31537,370.06244,353.0395,335.48117,311.40207,284.79504,260.3032,232.35693,202.00925,190.85663,184.46039,182.89825,185.8837,189.34766,185.18103,180.50882,176.10748,175.86969,182.36066,217.71114,237.69917,257.4358,273.4878,284.16827,285.78662,287.63974,286.04987,284.00385,215.20114,207.26318,205.94652,215.31648,220.54613,221.53552,213.4915,203.75354,203.6068,209.1192,215.29544,216.1466,320.53915,315.26767,308.87964,310.4223,308.7085,315.0586,320.53247,333.26593,340.8822,342.7476,341.06226,333.9601,320.62506,319.80585,318.9434,319.63815,320.78864,328.03897,329.2757,327.77826,1.9412992,-8.832858,-2.7216558,image02792
236.56017,237.22226,239.89871,240.92142,238.89236,233.86755,226.54524,223.01318,231.25052,251.61197,276.6062,299.51587,317.60773,327.6448,332.3933,335.264,336.7702,197.62274,194.77277,195.8323,198.88422,203.43857,229.1221,237.15851,248.4027,262.0799,276.03363,214.88962,209.07469,202.94891,201.92065,209.716,210.35394,213.76947,220.15704,226.90567,201.13133,199.23315,204.97139,212.50085,205.7937,201.23398,239.69801,242.05801,246.67361,258.92773,249.13535,242.50705,210.88818,207.41464,210.21759,213.70026,217.92564,230.07968,243.3496,231.39273,223.42744,217.11188,212.21317,210.42636,211.8633,212.93861,216.45045,222.86288,241.57843,223.06944,217.42966,213.32977,273.73627,292.69598,310.1287,324.21408,336.06567,343.06497,343.77182,341.8537,339.15833,331.43042,325.14716,318.77216,307.16235,292.07736,276.22144,256.93375,236.672,233.6448,221.70824,215.44432,213.79506,214.62558,204.67288,198.59564,194.7414,195.4847,203.89911,229.39029,239.72641,249.323,258.90607,274.75848,273.49036,272.3373,269.75653,268.15967,244.32433,238.76718,236.67467,237.85477,240.99,244.34999,227.24799,220.04297,217.08926,221.52948,224.48987,226.98215,301.6067,292.78284,285.6192,285.30115,282.8992,284.76227,290.82986,296.18774,300.2124,302.643,304.03278,303.34488,300.44473,293.29297,291.08463,289.96136,290.69568,293.0889,295.0674,296.39996,48.252903,13.69555,-4.030033,image02760
134.15189,136.50165,140.8338,146.69997,156.33084,170.50772,185.11644,203.6148,230.27652,256.76025,273.90182,286.65378,299.03308,307.536,311.65118,315.67538,318.19702,159.4709,170.35156,183.1411,195.72372,206.92165,254.34886,265.59866,278.09833,290.78394,300.48843,231.49417,231.8594,232.35358,232.35623,216.44952,223.12852,231.5633,239.8956,246.12538,175.26619,182.90137,192.96605,202.29588,194.02415,183.12213,257.15323,268.25204,279.00537,285.4892,278.25427,267.039,199.10316,210.86781,223.63922,231.22446,238.62592,252.22339,262.52167,252.90022,243.05016,230.94557,219.127,210.06506,201.98717,220.7895,230.86877,240.77565,260.68393,242.03154,231.25322,220.75095,219.9604,245.45174,269.0957,290.87106,314.52127,335.27594,351.15698,364.25195,370.69977,364.81555,352.3822,337.22775,316.46033,293.2364,271.3661,247.44783,221.08052,199.36688,192.98462,192.63385,194.51984,198.20271,197.94214,193.84247,191.1518,191.72302,198.98642,221.46587,237.45433,253.40582,266.67944,278.51498,279.52194,281.05237,279.88956,278.8673,219.32767,215.61633,214.66757,219.57436,222.9765,223.78575,220.85391,213.87065,214.93878,220.56598,224.66885,224.11404,314.25574,307.23523,302.18918,304.09406,302.70065,308.7062,317.17734,326.16437,331.58368,332.37158,330.57642,323.77594,313.31522,311.5509,311.3613,312.3406,316.58942,320.7798,321.38324,319.48233,-2.155431,-6.7788944,0.51276547,image02790
136.74573,160.66072,182.38206,204.43413,235.75293,268.69934,297.60513,319.44824,328.38312,313.41742,289.29843,263.73676,233.53067,204.50453,181.67311,160.15472,136.70636,160.51938,156.30104,160.35281,165.72925,169.0354,173.04427,170.46739,165.67143,161.86554,162.5866,207.65216,230.2307,251.65286,265.82385,255.24326,261.50397,265.25082,260.37616,254.29375,190.09357,195.4515,195.61554,195.87802,199.79121,198.86105,194.65092,196.81297,196.84473,190.10382,198.56898,199.47223,282.45502,279.51233,279.7823,281.93082,278.667,275.86313,274.25433,289.6585,298.16653,300.6683,300.18005,294.63327,282.15973,282.4467,283.31458,281.18228,274.25806,284.11066,285.7394,286.8475,333.61926,350.64877,368.222,378.25647,381.22012,369.6773,352.10764,340.14218,334.29837,335.80505,344.6256,357.38147,364.24774,359.74048,348.24075,330.6383,313.0372,236.38187,218.54337,206.87201,199.8211,196.20374,193.0763,194.5549,198.89569,207.75995,223.28406,216.84964,217.67123,218.23236,223.30609,255.32187,251.11816,249.2398,249.95029,253.34338,240.82079,231.82852,230.983,235.3996,234.61371,237.72319,232.29745,227.34232,226.28973,232.35835,231.06516,230.17465,293.3097,273.72925,264.771,265.80734,265.23135,273.40848,293.80307,289.90118,286.80988,285.2601,286.30212,288.62003,291.3505,278.09265,276.66525,277.44608,293.9489,283.17944,281.4587,281.48984,-39.425262,84.46268,-90.15749,image02773
112.2451,113.503944,114.245544,119.49835,132.85764,157.37987,185.83951,211.46565,225.3067,220.93744,202.77399,182.95401,166.20975,156.77423,153.17918,153.53516,153.65413,196.97948,215.47006,227.71912,235.00311,239.4799,248.88882,249.30614,246.69986,240.295,227.84389,244.37866,252.80368,263.10437,265.12503,235.29523,241.81909,246.11298,245.45512,241.58395,207.72348,220.40826,223.06528,221.67679,221.90707,216.41986,231.58359,237.86626,239.83191,231.30481,236.47429,236.44751,219.99504,233.96292,243.4003,245.05579,245.60065,241.59084,231.86902,241.93784,245.83507,245.24986,242.06955,234.6173,221.42195,236.32594,240.03177,240.05814,231.98355,242.22258,242.45134,240.36949,231.04053,256.3642,279.44977,301.2671,325.8006,345.3513,357.81433,366.4715,370.64746,364.19574,354.60895,343.1192,324.2596,301.2356,279.72964,257.003,231.50783,210.78859,205.73628,203.14658,203.1105,205.75772,202.8664,200.08861,199.32635,201.83847,209.02911,228.61578,243.43295,257.96832,270.95224,281.42664,283.10065,284.837,282.66998,281.15076,226.51433,221.88907,221.8216,227.31331,230.40945,230.83315,227.40837,221.40591,221.92009,226.6676,230.3993,230.31178,310.82718,305.2635,301.94598,303.66223,301.99408,304.66187,310.78802,315.7338,319.26114,319.7386,319.25607,315.7381,309.9199,309.693,309.61493,308.95755,310.31937,309.202,309.92725,309.6604,-76.83462,-13.404565,13.103717,image02804
292.05386,291.49948,291.93835,289.63446,281.3273,268.1557,252.49509,243.8565,246.57114,261.08566,281.6984,306.2047,327.48523,341.17188,345.92426,347.88083,349.539,221.78386,212.53535,205.74393,202.5438,202.72794,217.98444,225.18324,236.55289,251.44873,266.92633,208.9283,200.72688,190.95033,188.16829,205.5354,202.73416,202.57025,207.71527,214.60333,217.53775,210.40118,213.87424,219.87546,214.51979,213.4157,235.60553,236.46721,239.94452,251.81822,242.41412,236.32568,209.89087,202.08543,199.2387,200.45862,202.54561,211.25267,224.59653,216.8349,212.68593,209.21407,206.7808,206.94734,210.47644,205.70258,205.75047,209.52116,223.13847,211.47658,208.34982,207.33449,232.94148,258.6018,281.65768,303.3731,327.35522,347.75995,360.9196,371.7865,377.21918,370.44138,358.50717,344.74503,323.80704,299.4941,276.75873,253.3638,226.943,201.0303,188.30365,185.64856,187.13907,189.85455,190.59238,185.99518,182.9237,184.40164,196.74268,225.85466,240.9361,255.44241,267.8283,277.53253,279.94473,282.06335,279.31897,276.99792,224.57874,220.9943,220.54333,224.63763,227.1969,228.02615,222.988,218.81796,218.737,222.29227,226.12276,225.63196,315.47778,305.0353,299.77277,301.841,299.85132,305.49768,317.7406,323.298,328.07916,328.28885,326.86023,321.22824,314.26535,310.2294,310.10092,310.5619,316.688,315.5761,316.03796,314.75278,72.17842,-4.943996,-6.229931,image02771
